# col1     a_lam/a_V               
  24095.0  0.06417960301174103 
  24105.0  0.06406204219707518 
  24115.0  0.0639445788825663  
  24125.0  0.06382721294697126 
  24135.0  0.06370994426924688 
  24145.0  0.06359277272855113 
  24155.0  0.06347569820424163 
  24165.0  0.06335872057587637 
  24175.0  0.06324183972321162 
  24185.0  0.06312505552620376 
  24195.0  0.06300836786500623 
  24205.0  0.06289177661997188 
  24215.0  0.06277528167165025 
  24225.0  0.06265888290078879 
  24235.0  0.06254258018833082 
  24245.0  0.06242637341541733 
  24255.0  0.062310262463384294
  24265.0  0.06219424721376372 
  24275.0  0.062078327548282936
  24285.0  0.06196250334886398 
  24295.0  0.061846774497623096
  24305.0  0.061731140876870844
  24315.0  0.061615602369111185
  24325.0  0.061500158857041416
  24335.0  0.06138481022355148 
  24345.0  0.06126955635172388 
  24355.0  0.0611543971248331  
  24365.0  0.061039332426345315
  24375.0  0.060924362139917816
  24385.0  0.06080948614939868 
  24395.0  0.06069470433882689 
  24405.0  0.06058001659243081 
  24415.0  0.06046542279462905 
  24425.0  0.06035092283002901 
  24435.0  0.0602365165834276  
  24445.0  0.060122203939809556
  24455.0  0.0600079847843482  
  24465.0  0.05989385900240471 
  24475.0  0.05977982647952698 
  24485.0  0.05966588710145032 
  24495.0  0.059552040754097084
  24505.0  0.05943828732357462 
  24515.0  0.05932462669617756 
  24525.0  0.05921105875838464 
  24535.0  0.05909758339686056 
  24545.0  0.058984200498454584
  24555.0  0.05887090995020005 
  24565.0  0.0587577116393141  
  24575.0  0.05864460545319818 
  24585.0  0.05853159127943622 
  24595.0  0.05841866900579513 
  24605.0  0.05830583852022462 
  24615.0  0.058193099710855886
  24625.0  0.05808045246600247 
  24635.0  0.057967896674158824
  24645.0  0.05785543222400067 
  24655.0  0.05774305900438399 
  24665.0  0.057630776904345475
  24675.0  0.05751858581310132 
  24685.0  0.05740648562004721 
  24695.0  0.057294476214758326
  24705.0  0.05718255748698849 
  24715.0  0.05707072932666981 
  24725.0  0.056958991623912464
  24735.0  0.05684734426900459 
  24745.0  0.05673578715241153 
  24755.0  0.05662432016477529 
  24765.0  0.05651294319691525 
  24775.0  0.056401656139826284
  24785.0  0.05629045888467988 
  24795.0  0.056179351322822535
  24805.0  0.0560683333457761  
  24815.0  0.05595740484523751 
  24825.0  0.055846565713078056
  24835.0  0.055735815841343066
  24845.0  0.05562515512225175 
  24855.0  0.05551458344819713 
  24865.0  0.05540410071174459 
  24875.0  0.05529370680563322 
  24885.0  0.05518340162277347 
  24895.0  0.05507318505624873 
  24905.0  0.05496305699931345 
  24915.0  0.0548530173453941  
  24925.0  0.054743065988087786
  24935.0  0.054633202821162234
  24945.0  0.054523427738555785
  24955.0  0.054413740634376505
  24965.0  0.05430414140290234 
  24975.0  0.054194629938580506
  24985.0  0.054085206136027436
  24995.0  0.05397586989002755 
  25005.0  0.053866621095533994
  25015.0  0.05375745964766825 
  25025.0  0.0536483854417187  
  25035.0  0.05353939837314181 
  25045.0  0.053430498337560375
  25055.0  0.053321685230763874
  25065.0  0.0532129589487088  
  25075.0  0.05310431938751652 
  25085.0  0.05299576644347501 
  25095.0  0.05288730001303692 
  25105.0  0.052778919992820354
  25115.0  0.052670626279607696
  25125.0  0.05256241877034579 
  25135.0  0.05245429736214574 
  25145.0  0.052346261952281724
  25155.0  0.05223831243819182 
  25165.0  0.05213044871747695 
  25175.0  0.052022670687900875
  25185.0  0.05191497824738909 
  25195.0  0.05180737129403013 
  25205.0  0.0516998497260734  
  25215.0  0.051592413441930274
  25225.0  0.051485062340173054
  25235.0  0.05137779631953462 
  25245.0  0.05127061527890867 
  25255.0  0.0511635191173488  
  25265.0  0.05105650773406826 
  25275.0  0.05094958102844026 
  25285.0  0.0508427388999968  
  25295.0  0.050735981248428985
  25305.0  0.050629307973586585
  25315.0  0.05052271897547705 
  25325.0  0.05041621415426627 
  25335.0  0.05030979341027771 
  25345.0  0.05020345664399197 
  25355.0  0.050097203756046885
  25365.0  0.049991034647236754
  25375.0  0.049884949218512366
  25385.0  0.04977894737098076 
  25395.0  0.049673029005904326
  25405.0  0.0495671940247011  
  25415.0  0.04946144232894445 
  25425.0  0.04935577382036248 
  25435.0  0.04925018840083778 
  25445.0  0.04914468597240736 
  25455.0  0.04903926643726161 
  25465.0  0.048933929697745515
  25475.0  0.0488286756563564  
  25485.0  0.04872350421574541 
  25495.0  0.048618415278716   
  25505.0  0.04851340874822414 
  25515.0  0.04840848452737803 
  25525.0  0.04830364251943749 
  25535.0  0.048198882627814195
  25545.0  0.048094204756070846
  25555.0  0.047989608807921004
  25565.0  0.04788509468722911 
  25575.0  0.047780662298009945
  25585.0  0.0476763115444284  
  25595.0  0.0475720423307986  
  25605.0  0.047467854561585004
  25615.0  0.04736374814140065 
  25625.0  0.0472597229750077  
  25635.0  0.047155778967316674
  25645.0  0.047051916023386785
  25655.0  0.04694813404842516 
  25665.0  0.04684443294778642 
  25675.0  0.04674081262697308 
  25685.0  0.04663727299163417 
  25695.0  0.04653381394756632 
  25705.0  0.04643043540071241 
  25715.0  0.046327137257161276
  25725.0  0.04622391942314859 
  25735.0  0.04612078180505497 
  25745.0  0.046017724309406975
  25755.0  0.04591474684287614 
  25765.0  0.04581184931227885 
  25775.0  0.045709031624576436
  25785.0  0.0456062936868742  
  25795.0  0.04550363540642154 
  25805.0  0.045401056690611716
  25815.0  0.04529855744698151 
  25825.0  0.0451961375832108  
  25835.0  0.04509379700712258 
  25845.0  0.044991535626682476
  25855.0  0.04488935334999802 
  25865.0  0.044787250085319495
  25875.0  0.044685225741039086
  25885.0  0.044583280225689664
  25895.0  0.04448141344794631 
  25905.0  0.04437962531662467 
  25915.0  0.04427791574068131 
  25925.0  0.04417628462921304 
  25935.0  0.04407473189145711 
  25945.0  0.043973257436790494
  25955.0  0.043871861174730284
  25965.0  0.043770543014932294
  25975.0  0.04366930286719191 
  25985.0  0.043568140641443244
  25995.0  0.043467056247758984
  26005.0  0.04336604959635034 
  26015.0  0.043265120597565994
  26025.0  0.04316426916189325 
  26035.0  0.04306349519995646 
  26045.0  0.04296279862251706 
  26055.0  0.04286217934047408 
  26065.0  0.04276163726486263 
  26075.0  0.042661172306854685
  26085.0  0.04256078437775849 
  26095.0  0.04246047338901772 
  26105.0  0.0423602392522128  
  26115.0  0.04226008187905813 
  26125.0  0.04216000118140485 
  26135.0  0.042059997071237344
  26145.0  0.04196006946067648 
  26155.0  0.041860218261975723
  26165.0  0.04176044338752416 
  26175.0  0.04166074474984379 
  26185.0  0.04156112226159081 
  26195.0  0.041461575835554335
  26205.0  0.04136210538465712 
  26215.0  0.0412627108219544  
  26225.0  0.041163392060633866
  26235.0  0.04106414901401631 
  26245.0  0.0409649815955538  
  26255.0  0.040865889718830734
  26265.0  0.04076687329756311 
  26275.0  0.04066793224559805 
  26285.0  0.040569066476913836
  26295.0  0.040470275905619774
  26305.0  0.04037156044595566 
  26315.0  0.04027292001229188 
  26325.0  0.04017435451912822 
  26335.0  0.04007586388109527 
  26345.0  0.03997744801295267 
  26355.0  0.039879106829589374
  26365.0  0.039780840246023914
  26375.0  0.039682648177403225
  26385.0  0.03958453053900343 
  26395.0  0.03948648724622838 
  26405.0  0.03938851821461055 
  26415.0  0.039290623359810053
  26425.0  0.03919280259761508 
  26435.0  0.039095055843940574
  26445.0  0.03899738301482922 
  26455.0  0.03889978402645068 
  26465.0  0.038802258795100936
  26475.0  0.03870480723720262 
  26485.0  0.03860742926930457 
  26495.0  0.038510124808081726
  26505.0  0.038412893770334466
  26515.0  0.03831573607298916 
  26525.0  0.038218651633097185
  26535.0  0.038121640367834685
  26545.0  0.038024702194503275
  26555.0  0.037927837030528336
  26565.0  0.037831044793460375
  26575.0  0.03773432540097327 
  26585.0  0.037637678770865435
  26595.0  0.03754110482105845 
  26605.0  0.03744460346959756 
  26615.0  0.03734817463465106 
  26625.0  0.037251818234509924
  26635.0  0.037155534187588504
  26645.0  0.037059322412423074
  26655.0  0.03696318282767238 
  26665.0  0.036867115352116904
  26675.0  0.03677111990465948 
  26685.0  0.036675196404323894
  26695.0  0.03657934477025565 
  26705.0  0.036483564921721306
  26715.0  0.03638785677810825 
  26725.0  0.03629222025892437 
  26735.0  0.036196655283798194
  26745.0  0.03610116177247853 
  26755.0  0.03600573964483391 
  26765.0  0.03591038882085273 
  26775.0  0.035815109220643015
  26785.0  0.03571990076443197 
  26795.0  0.0356247633725659  
  26805.0  0.03552969696551007 
  26815.0  0.03543470146384817 
  26825.0  0.035339776788282526
  26835.0  0.0352449228596338  
  26845.0  0.035150139598840176
  26855.0  0.035055426926957955
  26865.0  0.03496078476516107 
  26875.0  0.03486621303474026 
  26885.0  0.03477171165710389 
  26895.0  0.03467728055377681 
  26905.0  0.03458291964640116 
  26915.0  0.03448862885673468 
  26925.0  0.034394408106651994
  26935.0  0.03430025731814373 
  26945.0  0.03420617641331564 
  26955.0  0.034112165314390076
  26965.0  0.034018223943703935
  26975.0  0.033924352223709806
  26985.0  0.03383055007697466 
  26995.0  0.03373681742618091 
  27005.0  0.03364315419412503 
  27015.0  0.03354956030371795 
  27025.0  0.03345603567798443 
  27035.0  0.033362580240063805
  27045.0  0.03326919391320826 
  27055.0  0.03317587662078388 
  27065.0  0.03308262828627006 
  27075.0  0.03298944883325931 
  27085.0  0.032896338185456356
  27095.0  0.032803296266679494
  27105.0  0.032710323000858646
  27115.0  0.032617418312036364
  27125.0  0.03252458212436715 
  27135.0  0.03243181436211723 
  27145.0  0.03233911494966446 
  27155.0  0.032246483811498215
  27165.0  0.03215392087221906 
  27175.0  0.032061426056538084
  27185.0  0.03196899928927766 
  27195.0  0.031876640495370714
  27205.0  0.031784349599860255
  27215.0  0.0316921265278998  
  27225.0  0.03159997120475233 
  27235.0  0.03150788355579122 
  27245.0  0.031415863506499185
  27255.0  0.03132391098246793 
  27265.0  0.031232025909398685
  27275.0  0.031140208213101695
  27285.0  0.031048457819495754
  27295.0  0.030956774654608207
  27305.0  0.030865158644575175
  27315.0  0.030773609715640353
  27325.0  0.030682127794155984
  27335.0  0.03059071280658133 
  27345.0  0.030499364679484216
  27355.0  0.030408083339538934
  27365.0  0.03031686871352756 
  27375.0  0.03022572072833876 
  27385.0  0.030134639310968214
  27395.0  0.030043624388518292
  27405.0  0.029952675888197403
  27415.0  0.029861793737320532
  27425.0  0.02977097786330848 
  27435.0  0.029680228193687975
  27445.0  0.02958954465609111 
  27455.0  0.029498927178255804
  27465.0  0.029408375688025012
  27475.0  0.029317890113346522
  27485.0  0.02922747038227361 
  27495.0  0.029137116422963603
  27505.0  0.02904682816367844 
  27515.0  0.028956605532784667
  27525.0  0.028866448458752452
  27535.0  0.02877635687015635 
  27545.0  0.02868633069567432 
  27555.0  0.028596369864087718
  27565.0  0.028506474304281965
  27575.0  0.028416643945244888
  27585.0  0.02832687871606718 
  27595.0  0.028237178545943473
  27605.0  0.0281475433641695  
  27615.0  0.028057973100144733
  27625.0  0.027968467683369726
  27635.0  0.027879027043447795
  27645.0  0.027789651110084107
  27655.0  0.027700339813085048
  27665.0  0.027611093082358866
  27675.0  0.027521910847915016
  27685.0  0.027432793039864387
  27695.0  0.027343739588418084
  27705.0  0.027254750423888422
  27715.0  0.027165825476688374
  27725.0  0.027076964677331467
  27735.0  0.026988167956430793
  27745.0  0.02689943524469999 
  27755.0  0.02681076647295226 
  27765.0  0.026722161572101034
  27775.0  0.026633620473158526
  27785.0  0.02654514310723653 
  27795.0  0.026456729405546386
  27805.0  0.026368379299397806
  27815.0  0.0262800927201994  
  27825.0  0.026191869599458798
  27835.0  0.026103709868781435
  27845.0  0.026015613459871655
  27855.0  0.02592758030453128 
  27865.0  0.02583961033466027 
  27875.0  0.02575170348225662 
  27885.0  0.02566385967941525 
  27895.0  0.025576078858328997
  27905.0  0.02548836095128753 
  27915.0  0.025400705890677878
  27925.0  0.02531311360898357 
  27935.0  0.025225584038785068
  27945.0  0.02513811711275899 
  27955.0  0.025050712763678904
  27965.0  0.02496337092441397 
  27975.0  0.02487609152792953 
  27985.0  0.024788874507286864
  27995.0  0.024701719795642545
  28005.0  0.024614627326248976
  28015.0  0.02452759703245396 
  28025.0  0.024440628847699927
  28035.0  0.02435372270552459 
  28045.0  0.024266878539560527
  28055.0  0.02418009628353482 
  28065.0  0.024093375871268963
  28075.0  0.024006717236678646
  28085.0  0.02392012031377408 
  28095.0  0.023833585036659218
  28105.0  0.02374711133953145 
  28115.0  0.023660699156682452
  28125.0  0.023574348422496567
  28135.0  0.023488059071452218
  28145.0  0.023401831038120584
  28155.0  0.023315664257165507
  28165.0  0.023229558663344148
  28175.0  0.02314351419150598 
  28185.0  0.02305753077659293 
  28195.0  0.022971608353639452
  28205.0  0.02288574685777201 
  28215.0  0.02279994622420885 
  28225.0  0.022714206388260313
  28235.0  0.022628527285327975
  28245.0  0.022542908850905527
  28255.0  0.02245735102057766 
  28265.0  0.022371853730019972
  28275.0  0.02228641691499929 
  28285.0  0.022201040511373563
  28295.0  0.02211572445509065 
  28305.0  0.022030468682189865
  28315.0  0.021945273128800104
  28325.0  0.021860137731141056
  28335.0  0.021775062425521883
  28345.0  0.021690047148341992
  28355.0  0.0216050918360906  
  28365.0  0.021520196425346062
  28375.0  0.02143536085277654 
  28385.0  0.02135058505513913 
  28395.0  0.021265868969280507
  28405.0  0.021181212532135507
  28415.0  0.02109661568072855 
  28425.0  0.02101207835217222 
  28435.0  0.020927600483667586
  28445.0  0.02084318201250421 
  28455.0  0.02075882287605948 
  28465.0  0.02067452301179928 
  28475.0  0.020590282357276765
  28485.0  0.020506100850133484
  28495.0  0.020421978428097707
  28505.0  0.020337915028985652
  28515.0  0.020253910590700603
  28525.0  0.020169965051232898
  28535.0  0.020086078348660052
  28545.0  0.020002250421145774
  28555.0  0.01991848120694094 
  28565.0  0.019834770644382604
  28575.0  0.01975111867189446 
  28585.0  0.019667525227985826
  28595.0  0.01958399025125255 
  28605.0  0.0195005136803761  
  28615.0  0.019417095454123928
  28625.0  0.01933373551134835 
  28635.0  0.01925043379098797 
  28645.0  0.019167190232066166
  28655.0  0.019084004773691286
  28665.0  0.01900087735505732 
  28675.0  0.018917807915442363
  28685.0  0.018834796394209482
  28695.0  0.018751842730806628
  28705.0  0.0186689468647654  
  28715.0  0.018586108735701948
  28725.0  0.018503328283316637
  28735.0  0.018420605447394038
  28745.0  0.01833794016780162 
  28755.0  0.018255332384491396
  28765.0  0.018172782037498492
  28775.0  0.018090289066941264
  28785.0  0.018007853413021725
  28795.0  0.017925475016024355
  28805.0  0.01784315381631718 
  28815.0  0.017760889754350362
  28825.0  0.01767868277065739 
  28835.0  0.017596532805853674
  28845.0  0.017514439800637292
  28855.0  0.017432403695788565
  28865.0  0.017350424432169394
  28875.0  0.017268501950724248
  28885.0  0.017186636192478955
  28895.0  0.017104827098541147
  28905.0  0.017023074610099925
  28915.0  0.016941378668425752
  28925.0  0.016859739214870346
  28935.0  0.01677815619086623 
  28945.0  0.01669662953792741 
  28955.0  0.01661515919764825 
  28965.0  0.016533745111703614
  28975.0  0.016452387221849395
  28985.0  0.016371085469921748
  28995.0  0.016289839797836544
  29005.0  0.016208650147590577
  29015.0  0.016127516461259924
  29025.0  0.016046438681000922
  29035.0  0.015965416749049298
  29045.0  0.015884450607720275
  29055.0  0.015803540199409015
  29065.0  0.015722685466589406
  29075.0  0.015641886351814727
  29085.0  0.015561142797717203
  29095.0  0.015480454747008014
  29105.0  0.015399822142476953
  29115.0  0.015319244926992326
  29125.0  0.015238723043501283
  29135.0  0.015158256435028931
  29145.0  0.01507784504467867 
  29155.0  0.014997488815632082
  29165.0  0.014917187691148493
  29175.0  0.014836941614565188
  29185.0  0.014756750529297088
  29195.0  0.014676614378836307
  29205.0  0.014596533106752926
  29215.0  0.014516506656693776
  29225.0  0.014436534972383324
  29235.0  0.014356617997622464
  29245.0  0.014276755676289507
  29255.0  0.014196947952339077
  29265.0  0.014117194769802556
  29275.0  0.014037496072787864
  29285.0  0.013957851805479126
  29295.0  0.013878261912136898
  29305.0  0.013798726337097611
  29315.0  0.013719245024773468
  29325.0  0.01363981791965321 
  29335.0  0.013560444966300465
  29345.0  0.013481126109354745
  29355.0  0.01340186129353111 
  29365.0  0.01332265046361995 
  29375.0  0.01324349356448655 
  29385.0  0.01316439054107152 
  29395.0  0.013085341338390042
  29405.0  0.013006345901532728
  29415.0  0.012927404175664212
  29425.0  0.012848516106023907
  29435.0  0.012769681637925794
  29445.0  0.012690900716757972
  29455.0  0.012612173287982668
  29465.0  0.012533499297136343
  29475.0  0.012454878689829254
  29485.0  0.012376311411745231
  29495.0  0.012297797408642234
  29505.0  0.012219336626351355
  29515.0  0.012140929010777268
  29525.0  0.01206257450789767 
  29535.0  0.011984273063764166
  29545.0  0.011906024624500291
  29555.0  0.011827829136303704
  29565.0  0.011749686545444001
  29575.0  0.011671596798263578
  29585.0  0.011593559841177426
  29595.0  0.011515575620673343
  29605.0  0.011437644083311061
  29615.0  0.01135976517572224 
  29625.0  0.01128193884461113 
  29635.0  0.011204165036753914
  29645.0  0.011126443698997832
  29655.0  0.011048774778262924
  29665.0  0.010971158221539632
  29675.0  0.010893593975891212
  29685.0  0.010816081988450866
  29695.0  0.010738622206423735
  29705.0  0.010661214577086235
  29715.0  0.010583859047785393
  29725.0  0.010506555565938854
  29735.0  0.010429304079035754
  29745.0  0.010352104534634969
  29755.0  0.010274956880366651
  29765.0  0.010197861063930905
  29775.0  0.010120817033098015
  29785.0  0.01004382473570888 
  29795.0  0.009966884119673704
  29805.0  0.009889995132973518
  29815.0  0.00981315772365822 
  29825.0  0.009736371839847663
  29835.0  0.009659637429731876
  29845.0  0.009582954441569534
  29855.0  0.009506322823689047
  29865.0  0.009429742524487687
  29875.0  0.009353213492432467
  29885.0  0.009276735676058601
  29895.0  0.00920030902397082 
  29905.0  0.009123933484841843
  29915.0  0.009047609007414126
  29925.0  0.00897133554049745 
  29935.0  0.008895113032970678
  29945.0  0.008818941433780876
  29955.0  0.008742820691943312
  29965.0  0.008666750756541242
  29975.0  0.008590731576725462
  29985.0  0.008514763101715412
  29995.0  0.008438845280797863
  30005.0  0.008362978063326903
  30015.0  0.00828716139872439 
  30025.0  0.008211395236479948
  30035.0  0.00813567952614943 
  30045.0  0.008060014217357109
  30055.0  0.007984399259793268
  30065.0  0.00790883460321574 
  30075.0  0.0078333201974488  
  30085.0  0.00775785599238362 
  30095.0  0.007682441937978251
  30105.0  0.007607077984256758
  30115.0  0.007531764081309654
  30125.0  0.007456500179294121
  30135.0  0.007381286228432911
  30145.0  0.007306122179015447
  30155.0  0.007231007981396722
  30165.0  0.0071559435859973  
  30175.0  0.007080928943303975
  30185.0  0.007005964003869334
  30195.0  0.006931048718310436
  30205.0  0.006856183037310791
  30215.0  0.006781366911619041
  30225.0  0.006706600292048305
  30235.0  0.006631883129477710
  30245.0  0.006557215374850202
  30255.0  0.006482596979174956
  30265.0  0.006408027893524962
  30275.0  0.00633350806903791 
  30285.0  0.006259037456916398
  30295.0  0.006184616008427502
  30305.0  0.006110243674901897
  30315.0  0.006035920407735387
  30325.0  0.005961646158387159
  30335.0  0.005887420878380874
  30345.0  0.00581324451930379 
  30355.0  0.005739117032807419
  30365.0  0.005665038370606219
  30375.0  0.005591008484478898
  30385.0  0.005517027326267764
  30395.0  0.005443094847877628
  30405.0  0.005369211001277116
  30415.0  0.005295375738498234
  30425.0  0.005221589011635487
  30435.0  0.005147850772847203
  30445.0  0.005074160974353765
  30455.0  0.005000519568438504
  30465.0  0.004926926507447245
  30475.0  0.004853381743789199
  30485.0  0.004779885229934975
  30495.0  0.004706436918418126
  30505.0  0.004633036761834268
  30515.0  0.004559684712841078
  30525.0  0.004486380724158516
  30535.0  0.004413124748568387
  30545.0  0.004339916738913897
  30555.0  0.004266756648100538
  30565.0  0.004193644429095646
  30575.0  0.004120580034927299
  30585.0  0.004047563418685643
  30595.0  0.003974594533521568
  30605.0  0.00390167333264759 
  30615.0  0.003828799769337628
  30625.0  0.003755973796926352
  30635.0  0.003683195368808734
  30645.0  0.003610464438441815
  30655.0  0.003537780959342503
  30665.0  0.003465144885088453
  30675.0  0.003392556169318066
  30685.0  0.003320014765729836
  30695.0  0.003247520628083218
  30705.0  0.003175073710197322
  30715.0  0.003102673965951564
  30725.0  0.003030321349285231
  30735.0  0.002958015814198137
  30745.0  0.002885757314749746
  30755.0  0.002813545805058297
  30765.0  0.002741381239303213
  30775.0  0.002669263571722252
  30785.0  0.002597192756613482
  30795.0  0.002525168748333741
  30805.0  0.002453191501299520
  30815.0  0.002381260969986084
  30825.0  0.002309377108928346
  30835.0  0.002237539872719556
  30845.0  0.002165749216012393
  30855.0  0.002094005093517873
  30865.0  0.002022307460006221
  30875.0  0.001950656270305342
  30885.0  0.001879051479303009
  30895.0  0.001807493041944233
  30905.0  0.0017359809132328  
  30915.0  0.001664515048230608
  30925.0  0.001593095402058113
  30935.0  0.001521721929892786
  30945.0  0.001450394586971315
  30955.0  0.001379113328587400
  30965.0  0.001307878110092424
  30975.0  0.001236688886896102
  30985.0  0.001165545614464947
  30995.0  0.001094448248323591
  31005.0  0.001023396744053683
  31015.0  9.523910572941087E-4
  31025.0  8.814311437412135E-4
  31035.0  8.105169591481414E-4
  31045.0  7.396484593252748E-4
  31055.0  6.68825600140015E-4 
  31065.0  5.98048337516124E-4 
  31075.0  5.273166274346021E-4
  31085.0  4.566304259328107E-4
  31095.0  3.859896891049105E-4
  31105.0  3.15394373101204E-4 
  31115.0  2.4484443412835455E-4
  31125.0  1.7433982844960595E-4
  31135.0  1.0388051238434341E-4
  31145.0  3.3466442307874654E-5
  31155.0  0.0                 
  31165.0  0.0                 
  31175.0  0.0                 
  31185.0  0.0                 
  31195.0  0.0                 
  31205.0  0.0                 
  31215.0  0.0                 
  31225.0  0.0                 
  31235.0  0.0                 
  31245.0  0.0                 
  31255.0  0.0                 
  31265.0  0.0                 
  31275.0  0.0                 
  31285.0  0.0                 
  31295.0  0.0                 
  31305.0  0.0                 
  31315.0  0.0                 
  31325.0  0.0                 
  31335.0  0.0                 
  31345.0  0.0                 
  31355.0  0.0                 
  31365.0  0.0                 
  31375.0  0.0                 
  31385.0  0.0                 
  31395.0  0.0                 
  31405.0  0.0                 
  31415.0  0.0                 
  31425.0  0.0                 
  31435.0  0.0                 
  31445.0  0.0                 
  31455.0  0.0                 
  31465.0  0.0                 
  31475.0  0.0                 
  31485.0  0.0                 
  31495.0  0.0                 
  31505.0  0.0                 
  31515.0  0.0                 
  31525.0  0.0                 
  31535.0  0.0                 
  31545.0  0.0                 
  31555.0  0.0                 
  31565.0  0.0                 
  31575.0  0.0                 
  31585.0  0.0                 
  31595.0  0.0                 
  31605.0  0.0                 
  31615.0  0.0                 
  31625.0  0.0                 
  31635.0  0.0                 
  31645.0  0.0                 
  31655.0  0.0                 
  31665.0  0.0                 
  31675.0  0.0                 
  31685.0  0.0                 
  31695.0  0.0                 
  31705.0  0.0                 
  31715.0  0.0                 
  31725.0  0.0                 
  31735.0  0.0                 
  31745.0  0.0                 
  31755.0  0.0                 
  31765.0  0.0                 
  31775.0  0.0                 
  31785.0  0.0                 
  31795.0  0.0                 
  31805.0  0.0                 
  31815.0  0.0                 
  31825.0  0.0                 
  31835.0  0.0                 
  31845.0  0.0                 
  31855.0  0.0                 
  31865.0  0.0                 
  31875.0  0.0                 
  31885.0  0.0                 
  31895.0  0.0                 
  31905.0  0.0                 
  31915.0  0.0                 
  31925.0  0.0                 
  31935.0  0.0                 
  31945.0  0.0                 
  31955.0  0.0                 
  31965.0  0.0                 
  31975.0  0.0                 
  31985.0  0.0                 
  31995.0  0.0                 
  32005.0  0.0                 
  32015.0  0.0                 
  32025.0  0.0                 
  32035.0  0.0                 
  32045.0  0.0                 
  32055.0  0.0                 
  32065.0  0.0                 
  32075.0  0.0                 
  32085.0  0.0                 
  32095.0  0.0                 
  32105.0  0.0                 
  32115.0  0.0                 
  32125.0  0.0                 
  32135.0  0.0                 
  32145.0  0.0                 
  32155.0  0.0                 
  32165.0  0.0                 
  32175.0  0.0                 
  32185.0  0.0                 
  32195.0  0.0                 
  32205.0  0.0                 
  32215.0  0.0                 
  32225.0  0.0                 
  32235.0  0.0                 
  32245.0  0.0                 
  32255.0  0.0                 
  32265.0  0.0                 
  32275.0  0.0                 
  32285.0  0.0                 
  32295.0  0.0                 
  32305.0  0.0                 
  32315.0  0.0                 
  32325.0  0.0                 
  32335.0  0.0                 
  32345.0  0.0                 
  32355.0  0.0                 
  32365.0  0.0                 
  32375.0  0.0                 
  32385.0  0.0                 
  32395.0  0.0                 
  32405.0  0.0                 
  32415.0  0.0                 
  32425.0  0.0                 
  32435.0  0.0                 
  32445.0  0.0                 
  32455.0  0.0                 
  32465.0  0.0                 
  32475.0  0.0                 
  32485.0  0.0                 
  32495.0  0.0                 
  32505.0  0.0                 
  32515.0  0.0                 
  32525.0  0.0                 
  32535.0  0.0                 
  32545.0  0.0                 
  32555.0  0.0                 
  32565.0  0.0                 
  32575.0  0.0                 
  32585.0  0.0                 
  32595.0  0.0                 
  32605.0  0.0                 
  32615.0  0.0                 
  32625.0  0.0                 
  32635.0  0.0                 
  32645.0  0.0                 
  32655.0  0.0                 
  32665.0  0.0                 
  32675.0  0.0                 
  32685.0  0.0                 
  32695.0  0.0                 
  32705.0  0.0                 
  32715.0  0.0                 
  32725.0  0.0                 
  32735.0  0.0                 
  32745.0  0.0                 
  32755.0  0.0                 
  32765.0  0.0                 
  32775.0  0.0                 
  32785.0  0.0                 
  32795.0  0.0                 
  32805.0  0.0                 
  32815.0  0.0                 
  32825.0  0.0                 
  32835.0  0.0                 
  32845.0  0.0                 
  32855.0  0.0                 
  32865.0  0.0                 
  32875.0  0.0                 
  32885.0  0.0                 
  32895.0  0.0                 
  32905.0  0.0                 
  32915.0  0.0                 
  32925.0  0.0                 
  32935.0  0.0                 
  32945.0  0.0                 
  32955.0  0.0                 
  32965.0  0.0                 
  32975.0  0.0                 
  32985.0  0.0                 
  32995.0  0.0                 
  33005.0  0.0                 
  33015.0  0.0                 
  33025.0  0.0                 
  33035.0  0.0                 
  33045.0  0.0                 
  33055.0  0.0                 
  33065.0  0.0                 
  33075.0  0.0                 
  33085.0  0.0                 
  33095.0  0.0                 
  33105.0  0.0                 
  33115.0  0.0                 
  33125.0  0.0                 
  33135.0  0.0                 
  33145.0  0.0                 
  33155.0  0.0                 
  33165.0  0.0                 
  33175.0  0.0                 
  33185.0  0.0                 
  33195.0  0.0                 
  33205.0  0.0                 
  33215.0  0.0                 
  33225.0  0.0                 
  33235.0  0.0                 
  33245.0  0.0                 
  33255.0  0.0                 
  33265.0  0.0                 
  33275.0  0.0                 
  33285.0  0.0                 
  33295.0  0.0                 
  33305.0  0.0                 
  33315.0  0.0                 
  33325.0  0.0                 
  33335.0  0.0                 
  33345.0  0.0                 
  33355.0  0.0                 
  33365.0  0.0                 
  33375.0  0.0                 
  33385.0  0.0                 
  33395.0  0.0                 
  33405.0  0.0                 
  33415.0  0.0                 
  33425.0  0.0                 
  33435.0  0.0                 
  33445.0  0.0                 
  33455.0  0.0                 
  33465.0  0.0                 
  33475.0  0.0                 
  33485.0  0.0                 
  33495.0  0.0                 
  33505.0  0.0                 
  33515.0  0.0                 
  33525.0  0.0                 
  33535.0  0.0                 
  33545.0  0.0                 
  33555.0  0.0                 
  33565.0  0.0                 
  33575.0  0.0                 
  33585.0  0.0                 
  33595.0  0.0                 
  33605.0  0.0                 
  33615.0  0.0                 
  33625.0  0.0                 
  33635.0  0.0                 
  33645.0  0.0                 
  33655.0  0.0                 
  33665.0  0.0                 
  33675.0  0.0                 
  33685.0  0.0                 
  33695.0  0.0                 
  33705.0  0.0                 
